date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-07-15 00:00:00,27.1,25.1,30.4,4.8,,,6.2,,1007.9,
2025-07-16 00:00:00,25.9,24.4,30.6,3.7,,,6.5,,1008.2,
2025-07-17 00:00:00,26.6,23.4,31,0.1,,,6.4,,1008.1,
2025-07-18 00:00:00,27.3,23.3,31,0,,,7.7,,1007,
2025-07-19 00:00:00,27.4,24.5,31.9,0,,,8.3,,1006.5,
2025-07-20 00:00:00,27.3,24.6,31.8,0,,,8.1,,1006.8,
2025-07-21 00:00:00,27.7,23.3,32.9,0,,,5.8,,1007.6,
2025-07-22 00:00:00,27.9,22.9,33,0,,,6.1,,1007.4,
2025-07-23 00:00:00,28,23.9,32.8,0,,,8.2,,1006.6,
2025-07-24 00:00:00,28.5,24.1,33.1,0,,,8.7,,1006.8,
2025-07-25 00:00:00,28.3,24,33,0,,,8.3,,1007.8,
2025-07-26 00:00:00,28.5,24,33.5,0,,,7.7,,1008.6,
2025-07-27 00:00:00,28.3,24.7,32.6,0,,,7.2,,1009,
2025-07-28 00:00:00,28.3,24.7,32.9,0,,,7.7,,1008.7,
2025-07-29 00:00:00,27.9,23.2,33.2,0,,,14.3,,1009.5,
2025-07-30 00:00:00,28.8,24.5,33.4,0.9,,,8.4,,1008.6,
2025-07-31 00:00:00,28.6,24.3,33.3,1.1,,,6.9,,1008.9,
2025-08-01 00:00:00,27.9,23.9,33.2,0,,,8.5,,1008.6,
2025-08-02 00:00:00,28.4,25.2,33.1,0,,,8.3,,1008.6,
2025-08-03 00:00:00,26.6,24.3,33.7,2.6,,,7.3,,1008.9,
2025-08-04 00:00:00,27.4,23.8,32.8,2.8,,,6.7,,1009.1,
2025-08-05 00:00:00,27.1,24.4,32.6,12.3,,,7.4,,1009.1,
2025-08-06 00:00:00,27.4,23.9,31.6,0.3,,,5.6,,1008.9,
2025-08-07 00:00:00,27,24.2,29.6,2.5,,,4.6,,1009.6,
2025-08-08 00:00:00,26.5,24.4,32.8,4.7,,,4.7,,1009.7,
2025-08-09 00:00:00,26.4,23.3,32.5,1.9,,,5.2,,1010,
2025-08-10 00:00:00,27,24.5,31.6,4.1,,,5.6,,1009.3,
2025-08-11 00:00:00,27.3,24.1,31.1,2.2,,,7.8,,1008.4,
2025-08-12 00:00:00,26.2,24.4,30.7,1.7,,,7.9,,1008.6,
2025-08-13 00:00:00,26.3,21.5,31.1,0,,,6.8,,1009.4,
2025-08-14 00:00:00,27.5,22.6,32,0,,,6.9,,1009.3,
2025-08-15 00:00:00,26.6,24.3,30.4,9.1,,,8,,1008.3,
2025-08-16 00:00:00,26.8,24.8,31.9,0.2,,,8.6,,1008.4,
2025-08-17 00:00:00,26.6,23.7,32.9,7.5,,,6.1,,1009.5,
2025-08-18 00:00:00,25.1,24.1,31.2,4.9,,,4.4,,1010.6,
2025-08-19 00:00:00,26.4,23.3,31.8,3.6,,,7.9,,1009.7,
2025-08-20 00:00:00,26.1,23.9,30.3,1.3,,,6.9,,1008.7,
2025-08-21 00:00:00,25.7,24.1,29.6,4.3,,,4.8,,1009.8,
2025-08-22 00:00:00,26.4,23.4,30,8.7,,,4.7,,1009.7,
2025-08-23 00:00:00,25.2,24.1,28.5,1.6,,,5,,1009.5,
2025-08-24 00:00:00,26.8,24.1,31.7,3.2,,,6.6,,1009.1,
2025-08-25 00:00:00,26,23.4,29,1.1,,,6.8,,1010.6,
2025-08-26 00:00:00,25.6,23.4,28.6,2.3,,,7,,1011.1,
2025-08-27 00:00:00,26.1,23.4,28.7,0.5,,,11.3,,1010.5,
2025-08-28 00:00:00,26.4,23.9,29.3,0.2,,,17.9,,1010.2,
2025-08-29 00:00:00,27,23.7,29.9,0,,,21.9,,1011,
2025-08-30 00:00:00,27.1,23.9,30.6,0.1,,,20.5,,1011.1,
2025-08-31 00:00:00,27.3,24.3,30.4,0,,,19.1,,1010.6,
2025-09-01 00:00:00,27.5,24.7,31.3,0,,,28.2,,1010,
2025-09-02 00:00:00,27.3,24.4,30.1,0,,,29,,1010.6,
2025-09-03 00:00:00,27,24.2,30.6,1.3,,,28.4,,1010.6,
2025-09-04 00:00:00,27.1,24.7,30.1,0,,,27.9,,1010.4,
2025-09-05 00:00:00,27.2,24.6,30.6,1.1,,,28.1,,1009.8,
2025-09-06 00:00:00,26.5,24.2,29.6,1.9,,,24.4,,1010.6,
2025-09-07 00:00:00,26.5,23.8,30,2.2,,,19.3,,1010.6,
2025-09-08 00:00:00,25.9,23.3,29.1,5.9,,,9.9,,1011,
2025-09-09 00:00:00,25.6,23.2,28.5,3.7,,,7.1,,1010.8,
2025-09-10 00:00:00,26,23.8,29.1,12.5,,,16.7,,1010.2,
2025-09-11 00:00:00,26.9,23.3,29.9,0,,,14.1,,1009.4,
2025-09-12 00:00:00,26.9,24.3,29.4,0.8,,,13.3,,1010.1,
2025-09-13 00:00:00,27,24,31,2.6,,,18.1,,1010.6,
2025-09-14 00:00:00,26.2,23.3,29.7,6.4,,,16.8,,1010.7,
2025-09-15 00:00:00,25.7,22.4,28.6,14.1,,,16.8,,1011.2,
2025-09-16 00:00:00,26.3,23.4,29.4,2.7,,,17.3,,1010.5,
2025-09-17 00:00:00,27,24.2,31,0,,,22.1,,1010.9,
2025-09-18 00:00:00,27,23.7,30.2,0,,,21,,1011.5,
2025-09-19 00:00:00,27.1,24,30.9,1.1,,,18.5,,1011.8,
2025-09-20 00:00:00,27.1,24.1,31,0,,,17.4,,1010.8,
2025-09-21 00:00:00,27.8,24,31,0.1,,,16.6,,1010.2,
2025-09-22 00:00:00,28,24.8,31.6,0.8,,,20.9,,1009.7,
2025-09-23 00:00:00,27.8,24.9,31.1,0,,,13.6,,1009.9,
2025-09-24 00:00:00,27.7,24.5,31.1,0.1,,,17.5,,1009.3,
2025-09-25 00:00:00,27.9,24.7,30.9,0,,,15.9,,1010,
2025-09-26 00:00:00,28.7,25,32.7,0,,,22.2,,1010,
2025-09-27 00:00:00,27.1,24.9,30.3,4.9,,,14.7,,1011.6,
2025-09-28 00:00:00,26.8,23.5,29.8,0.2,,,14.2,,1011.3,
2025-09-29 00:00:00,27.3,23.7,31.3,1.3,,,18.1,,1010.5,
2025-09-30 00:00:00,27.2,23.1,31,0,,,12.2,,1009.8,
2025-10-01 00:00:00,26.9,23.4,30,0.3,,,12.7,,1010.8,
2025-10-02 00:00:00,27.4,23.3,30.7,0,,,15.2,,1010.6,
2025-10-03 00:00:00,27.4,24.7,30.9,1.2,,,15.6,,1011.3,
2025-10-04 00:00:00,26.8,23.9,30.7,4.5,,,9.9,,1012.1,
2025-10-05 00:00:00,25.6,23.7,29.3,10,,,9.8,,1012.2,
2025-10-06 00:00:00,25.2,23.7,28.9,10.9,,,8.5,,1012.4,
2025-10-07 00:00:00,26.3,23.5,30,1.7,,,6.5,,1011.1,
2025-10-08 00:00:00,26.7,23.5,30.2,1.1,,,9.9,,1010.8,
2025-10-09 00:00:00,27.4,23.6,31.4,0,,,17.5,,1010.6,
2025-10-10 00:00:00,27,23.4,30.6,0.2,,,17.5,,1011,
2025-10-11 00:00:00,26.8,23.9,30.3,0.8,,,17.7,,1011,
2025-10-12 00:00:00,26.9,23.3,30.7,0.4,,,14.5,,1010.4,
2025-10-13 00:00:00,27.1,24.2,30.9,0.7,,,9.1,,1009.7,
2025-10-14 00:00:00,27.4,23.8,30.6,0.3,,,8.5,,1008.3,
2025-10-15 00:00:00,27.2,23.4,30.7,0.5,,,11.9,,1007.5,
2025-10-16 00:00:00,27.7,23.7,31.3,0.3,,,18.3,,1007.2,
2025-10-17 00:00:00,28,24.1,31.5,0,,,19.1,,1007.3,
2025-10-18 00:00:00,27.7,24.3,31,1,,,11.1,,1006.6,
2025-10-19 00:00:00,27.6,24.6,31,5.8,,,8.4,,1006.5,
2025-10-20 00:00:00,27.2,24.7,30.5,3,,,5.9,,1006.7,
2025-10-21 00:00:00,27,25.1,30.3,3.2,,,6.5,,1007.3,
2025-10-22 00:00:00,27.1,24.9,30.5,6.2,,,8.4,,1008.3,
2025-10-23 00:00:00,26.5,24.8,29.3,14.7,,,8.6,,1008.9,
2025-10-24 00:00:00,26.8,24.4,30.5,3.2,,,7.6,,1008.9,
2025-10-25 00:00:00,26.7,23.9,30.2,4.5,,,9.1,,1009.3,
2025-10-26 00:00:00,25.9,24.6,29.5,17.2,,,11.5,,1010.1,
2025-10-27 00:00:00,26,23.7,29.4,4.9,,,11.6,,1010.7,
2025-10-28 00:00:00,27.2,24.3,31.2,3.7,,,9.7,,1010.6,
2025-10-29 00:00:00,26.2,24.3,30.5,10.9,,,7.4,,1010.9,
2025-10-30 00:00:00,27.3,24.4,30.4,0,,,8.3,,1011.2,
2025-10-31 00:00:00,27.6,25,30.3,0,,,9.7,,1011.8,
2025-11-01 00:00:00,27.7,24.9,31.2,1.6,,,10.9,,1011.2,
2025-11-02 00:00:00,27.3,23.7,30.6,0.1,,,8.4,,1010.3,
2025-11-03 00:00:00,27.4,24.1,30.8,1,,,7.2,,1009.1,
2025-11-04 00:00:00,26.7,23.9,29.9,8.2,,,6.5,,1008.8,
2025-11-05 00:00:00,27.7,24.6,31,0.3,,,9.4,,1007.6,
2025-11-06 00:00:00,27,24.5,30.7,3,,,9.6,,1008.6,
2025-11-07 00:00:00,27.2,23.8,30.7,0.4,,,14.1,,1009.4,
2025-11-08 00:00:00,27.3,24.4,31.4,1.6,,,10.6,,1009,
2025-11-09 00:00:00,27.5,24.8,31,6,,,9.5,,1007.6,
2025-11-10 00:00:00,26.9,25.1,29.6,7.8,,,10.2,,1008.6,
2025-11-11 00:00:00,27,24.7,30.4,1.7,,,10.1,,1009.2,
2025-11-12 00:00:00,26,24.1,29.8,8.1,,,9,,1010.1,
2025-11-13 00:00:00,26,23.4,30.2,5.8,,,15.5,,1009.4,
2025-11-14 00:00:00,26.8,23.7,31.2,2.9,,,18.3,,1008.6,
2025-11-15 00:00:00,27.4,23.9,31.6,0.3,,,13.7,,1008.8,
2025-11-16 00:00:00,26.6,24.2,30.5,15,,,11.4,,1009.9,
2025-11-17 00:00:00,26.6,23.5,30.9,2.7,,,15.9,,1009.4,
2025-11-18 00:00:00,26.4,24,29.9,5.3,,,19.5,,1008.6,
2025-11-19 00:00:00,26.7,23.9,30.6,2,,,15.6,,1008.1,
2025-11-20 00:00:00,26.6,23.9,30.7,3,,,17.2,,1008.6,
2025-11-21 00:00:00,26.8,24.6,30.2,3.6,,,17.9,,1009.1,
2025-11-22 00:00:00,26.9,24,31,0.9,,,17.7,,1008.7,
2025-11-23 00:00:00,26.9,24,31,3,,,14.4,,1008,
2025-11-24 00:00:00,27.3,23.8,31.2,0.5,,,8.3,,1006.7,
2025-11-25 00:00:00,28.2,25.3,31.4,0.7,,,9.2,,1006.3,
2025-11-26 00:00:00,28.2,25.5,31,0.5,,,7.8,,1007.4,
2025-11-27 00:00:00,27.2,24.6,30,5.4,,,10.8,,1008.8,
2025-11-28 00:00:00,27.4,24.6,30.9,1,,,8.5,,1008.5,
2025-11-29 00:00:00,27.2,24.5,30.9,3,,,9.2,,1009.6,
2025-11-30 00:00:00,27.4,24.5,31.4,2,,,15.5,,1010.1,
